input,output,instruction
Gold futures at record high on global cues,No,"Review the news headline and determine if it relates to comparing gold with any other asset.
Options: Yes, No"
"buy gold, says ravindra rao",No,"Is the news headline related to price?
Options: No, Yes"
"buy gold, says ravindra rao",No,"In the context of the news headline, is price going up discussed?
Options: No, Yes"
"buy gold, says ravindra rao",No,"Please determine if the news headline addresses price staying constant.
Options: Yes, No"
"buy gold, says ravindra rao",No,"Please determine if the news headline addresses price going down.
Options: Yes, No"
"buy gold, says ravindra rao",No,"Please determine if the news headline addresses price in the past.
Options: Yes, No"
"buy gold, says ravindra rao",No,"Let me know if the news headline talks about price in the future.
Options: No, Yes"
"buy gold, says ravindra rao",Yes,"Let me know if the news headline talks about a general event (apart from prices) in the past.
Options: No, Yes"
"buy gold, says ravindra rao",No,"Consider the news headline - does it concern a general event (apart from prices) in the future?
Options: Yes, No"
"buy gold, says ravindra rao",No,"Analyze the news headline for any mention of comparing gold with any other asset.
Options: Yes, No"
Gold Rates: Prices move up today,No,"In the context of the news headline, is price discussed?
Options: No, Yes"
Gold Rates: Prices move up today,Yes,"Assess if the news headline touches on price going up.
Options: Yes, No"
Gold Rates: Prices move up today,No,"Analyze the news headline for any mention of price staying constant.
Options: No, Yes"
Gold Rates: Prices move up today,No,"Does the news headline talk about price going down? 
Options: No, Yes"
Gold Rates: Prices move up today,Yes,"Consider the news headline - does it concern price in the past?
Options: Yes, No"
Gold Rates: Prices move up today,No,"Assess if the news headline touches on price in the future.
Options: No, Yes"
Gold Rates: Prices move up today,No,"Is the news headline related to a general event (apart from prices) in the past?
Options: Yes, No"
Gold Rates: Prices move up today,No,"Please determine if the news headline addresses a general event (apart from prices) in the future.
Options: No, Yes"
Gold Rates: Prices move up today,No,"Please determine if the news headline addresses comparing gold with any other asset.
Options: Yes, No"
Gold pares some losses to settle with a modest decline,No,"Examine the news headline and decide if it includes price.
Options: Yes, No"
Gold pares some losses to settle with a modest decline,No,"Analyze the news headline for any mention of price going up.
Options: Yes, No"
Gold pares some losses to settle with a modest decline,No,"Review the news headline and determine if it relates to price staying constant.
Options: Yes, No"
Gold pares some losses to settle with a modest decline,Yes,"Does the news headline talk about price going down? 
Options: Yes, No"
Gold pares some losses to settle with a modest decline,Yes,"Review the news headline and determine if it relates to price in the past.
Options: No, Yes"
Gold pares some losses to settle with a modest decline,No,"Interpret the news headline to see if it mentions price in the future.
Options: Yes, No"
Gold pares some losses to settle with a modest decline,No,"Review the news headline and determine if it relates to a general event (apart from prices) in the past.
Options: No, Yes"
Gold pares some losses to settle with a modest decline,No,"Does the news headline talk about a general event (apart from prices) in the future? 
Options: No, Yes"
Gold pares some losses to settle with a modest decline,No,"Analyze the news headline for any mention of comparing gold with any other asset.
Options: No, Yes"
gold futures up about 0.9% for the month,No,"Analyze the news headline for any mention of price.
Options: Yes, No"
gold futures up about 0.9% for the month,Yes,"Does the news headline talk about price going up? 
Options: Yes, No"
gold futures up about 0.9% for the month,No,"Review the news headline and determine if it relates to price staying constant.
Options: Yes, No"
gold futures up about 0.9% for the month,No,"Examine the news headline and decide if it includes price going down.
Options: Yes, No"
gold futures up about 0.9% for the month,Yes,"Examine the news headline and decide if it includes price in the past.
Options: No, Yes"
gold futures up about 0.9% for the month,No,"Does the news headline talk about price in the future? 
Options: No, Yes"
gold futures up about 0.9% for the month,No,"In the context of the news headline, is a general event (apart from prices) in the past discussed?
Options: Yes, No"
gold futures up about 0.9% for the month,No,"Analyze the news headline for any mention of a general event (apart from prices) in the future.
Options: No, Yes"
gold futures up about 0.9% for the month,No,"Consider the news headline - does it concern comparing gold with any other asset?
Options: No, Yes"
No assurance from Arun Jaitley on revisiting 80:20 gold import rule,No,"Interpret the news headline to see if it mentions price.
Options: Yes, No"
No assurance from Arun Jaitley on revisiting 80:20 gold import rule,No,"Assess if the news headline touches on price going up.
Options: Yes, No"
No assurance from Arun Jaitley on revisiting 80:20 gold import rule,No,"Examine the news headline and decide if it includes price staying constant.
Options: No, Yes"
No assurance from Arun Jaitley on revisiting 80:20 gold import rule,No,"In the context of the news headline, is price going down discussed?
Options: Yes, No"
No assurance from Arun Jaitley on revisiting 80:20 gold import rule,No,"Does the news headline talk about price in the past? 
Options: Yes, No"
No assurance from Arun Jaitley on revisiting 80:20 gold import rule,No,"Interpret the news headline to see if it mentions price in the future.
Options: Yes, No"
No assurance from Arun Jaitley on revisiting 80:20 gold import rule,Yes,"Consider the news headline - does it concern a general event (apart from prices) in the past?
Options: No, Yes"
No assurance from Arun Jaitley on revisiting 80:20 gold import rule,No,"Does the news headline talk about a general event (apart from prices) in the future? 
Options: No, Yes"
No assurance from Arun Jaitley on revisiting 80:20 gold import rule,No,"Let me know if the news headline talks about comparing gold with any other asset.
Options: No, Yes"
june gold rises after nonfarm payrolls data,No,"Consider the news headline - does it concern price?
Options: No, Yes"
june gold rises after nonfarm payrolls data,Yes,"Examine the news headline and decide if it includes price going up.
Options: No, Yes"
june gold rises after nonfarm payrolls data,No,"In the context of the news headline, is price staying constant discussed?
Options: No, Yes"
june gold rises after nonfarm payrolls data,No,"Let me know if the news headline talks about price going down.
Options: Yes, No"
june gold rises after nonfarm payrolls data,Yes,"Assess if the news headline touches on price in the past.
Options: Yes, No"
june gold rises after nonfarm payrolls data,No,"Please determine if the news headline addresses price in the future.
Options: No, Yes"
