input,output,instruction
"某国边际消费倾向等于0.8，减税100万美元使均衡国民收入增加____。
A. 400万美元
B. 500万美元
C. 80万美元
D. 200万美元
",A. 400万美元,以下是中国关于宏观经济学考试的单项选择题，请选出其中的正确答案。
"下列权力中，作为国家征税依据的是____。
A. 管理权力
B. 政治权力
C. 财产权力
D. 社会权力
",B. 政治权力,以下是中国关于税法考试的单项选择题，请选出其中的正确答案。
"如下关于$(x)$的生存函数为：$s(x)=\begin{cases}1-\frac{x}{100},&0\le{x}<100\\\quad0,&x\ge100\end{cases}$设(45)与(50)的未来生存时间相互独立，则状态(45: 50)在此后5~10年之间终止的概率为____。
A. 4/55
B. 9/55
C. 7/55
D. 8/55
",B. 9/55,以下是中国关于中国精算师考试的单项选择题，请选出其中的正确答案。
"汇率决定理论是指____。
A. 汇率在短期内由货币供求关系决定，长期内由国家经济实力决定
B. 汇率在短期和长期内都由货币供求关系决定
C. 汇率在短期内由国家经济实力决定，长期内由货币供求关系决定
D. 汇率在短期和长期内都由国家经济实力决定
",B. 汇率在短期和长期内都由货币供求关系决定,以下是中国关于国际经济学考试的单项选择题，请选出其中的正确答案。
"保险市场需求的主要因素不包括____。
A. 个人因素
B. 保险费率
C. 保险消费者的货币收入
D. 互补品与替代品价格
",A. 个人因素,以下是中国关于保险学考试的单项选择题，请选出其中的正确答案。
"在资本主义社会，由于生产资料的私有制和雇佣劳动制度的存在，两大部类的生产都是在价值规律和剩余价值规律作用下自发进行的，具有严重的盲目性，这就导致了两大部类生产在规模上和结构上经常处于失衡状态，最严重的就是引发经济危机。资本主义经济危机周期性爆发的原因在于____。
A. 资本主义基本矛盾
B. 生产力与生产关系之间的矛盾
C. 资本主义基本矛盾运动的阶段性
D. 社会资本再生产的周期性特点
",C. 资本主义基本矛盾运动的阶段性,以下是中国关于政治经济学考试的单项选择题，请选出其中的正确答案。
"通常情况下，被投资企业有义务及时向股权投资基金提供与企业经营状况相关的报告，包括____。
A. 月度报告、年度报告
B. 月度报告、季度报告、半年度报告、年度报告
C. 月度报告、季度报告、半年度报告、年度报告和有关专项报告
D. 季度报告、半年度报告、年度报告和有关专项报告
",C. 月度报告、季度报告、半年度报告、年度报告和有关专项报告,以下是中国关于基金从业资格证考试的单项选择题，请选出其中的正确答案。
"按照非居民税收管理规定，对企业所得税法实施条例规定的不同所得，所得发生地主管税务机关的确定原则，下列说法正确的是____。
A. 不动产转让所得，为转让不动产的企业的主管税务机关
B. 权益性投资资产转让所得，为投资企业的所得税主管税务机关
C. 股息、红利等权益性投资所得，为取得所得企业的所得税主管税务机关
D. 利息所得、租金所得、特许权使用费所得，为负担、支付所得的单位或个人的所得税主管税务机关
",D. 利息所得、租金所得、特许权使用费所得，为负担、支付所得的单位或个人的所得税主管税务机关,以下是中国关于税法考试的单项选择题，请选出其中的正确答案。
"认为银行只宜发放短期贷款的资产管理理论是____。
A. 可转换理论
B. 预期收入理论
C. 真实票据理论
D. 可贷资金论
",C. 真实票据理论,以下是中国关于商业银行金融学考试的单项选择题，请选出其中的正确答案。
"下列房屋及建筑物中，属于房产税征税范围的是____。
A. 加油站的遮阳棚
B. 农村的居住用房
C. 位于市区的经营性用房
D. 建在室外的露天游泳池
",C. 位于市区的经营性用房,以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
"下列开采资源的情形中，依法免征资源税的是____。
A. 开采稠油
B. 开采页岩气
C. 从衰竭期矿山开采的矿产品
D. 煤炭开采企业因安全生产需要抽采的煤层气
",D. 煤炭开采企业因安全生产需要抽采的煤层气,以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
"交易双方信息不对称，比方说买方不清楚卖方一些情况，是由于____。
A. 卖方故意要隐瞒自己一些情况
B. 买方认识能力有限
C. 完全掌握情况所费成本太高
D. 以上三种情况都有可能
",D. 以上三种情况都有可能,以下是中国关于微观经济学考试的单项选择题，请选出其中的正确答案。
"假设希望在3年后取得500元，利率为10$\%$，那么单利情况下现在应存入银行____。
A. 384.6
B. 650
C. 375.7
D. 665.5
",A. 384.6,以下是中国关于公司金融学考试的单项选择题，请选出其中的正确答案。
"美元与黄金挂钩，其他国家的货币与美元挂钩，这是____的基本特点。
A. 金本位制
B. 金银复本位制
C. 牙买加体系
D. 布雷顿森林体系
",D. 布雷顿森林体系,以下是中国关于货币金融学考试的单项选择题，请选出其中的正确答案。
"对于联立方程计量经济学模型的估计方法，下列说法错误的是____。
A. 间接最小二乘法适用于恰好识别的结构方程的参数估计
B. 二阶段最小二乘法可适用于过度识别的结构方程的参数估计
C. 采用二阶段最小二乘法得到结构方程的参数估计量是无偏的
D. 二阶段最小二乘法是一种工具变量法
",C. 采用二阶段最小二乘法得到结构方程的参数估计量是无偏的,以下是中国关于计量经济学考试的单项选择题，请选出其中的正确答案。
"下列有关与审计相关的内部控制的说法中，正确的是____。
A. 与财务报告相关的内部控制均与审计相关
B. 与审计相关的内部控制并非均与财务报告相关
C. 与经营目标相关的内部控制与审计无关
D. 与合规目标相关的内部控制与审计无关
",B. 与审计相关的内部控制并非均与财务报告相关,以下是中国关于审计学考试的单项选择题，请选出其中的正确答案。
"____依法对保荐机构及其保荐代表人、其他从事保荐业务的人员进行监督管理。
A. 中国证券业协会
B. 财政部
C. 中国证监会
D. 国务院
",C. 中国证监会,以下是中国关于证券从业资格证考试的单项选择题，请选出其中的正确答案。
"某地区居民收入的方差为900，随机抽取400户调查，则调查户平均收入的方差____。
A. 30
B. 900
C. 300
D. 2.25
",D. 2.25,以下是中国关于统计学考试的单项选择题，请选出其中的正确答案。
"股份有限公司存在一股独大的情况，并且前几大股东之间不独立，股东之间存在关联关系的现象，不能形成一种相互制衡的关系。M公司在股权转让之前，由三大股东控制，而其余流通股东极其分散难以与其抗衡。从表面上看，M1相对控股，M2和M3虽无任何关联，但存在共同利益，有可能形成统一行动，这威胁到M1的相对控股地位，导致股东们无法在集体行动上达成一致，使M公司的股权结构具有潜在的不稳定性。依据材料分析，M公司治理问题产生的主要原因是____。
A. 所有权和控制权的分离
B. 董事会和监事会监督职责实施不到位
C. 股权结构的分散化
D. 股份有限公司的自身弱点
",C. 股权结构的分散化,以下是中国关于公司战略与风险管理考试的单项选择题，请选出其中的正确答案。
"买入看涨期权的风险和收益关系是____。
A. 损失有限，收益无限
B. 损失有限，收益有限
C. 损失无限，收益无限
D. 损失无限，收益有限
",A. 损失有限，收益无限,以下是中国关于期货从业资格证考试的单项选择题，请选出其中的正确答案。
"下列不属于我国不良贷款形成原因的____。
A. 我国国有企业经营机制改革不彻底
B. 银行承担了大量的改革成本
C. 商业银行经营机制不灵活
D. 我国直接融资比重大，资本市场发展滞后，使得风险积聚到商业银行
",D. 我国直接融资比重大，资本市场发展滞后，使得风险积聚到商业银行,以下是中国关于银行从业资格证考试的单项选择题，请选出其中的正确答案。
"对于持有一定数量股票(或股票组合)的投资者而言，以下____可以用来对冲(Hedging)未来股票价格下跌的风险。
A. 做空股指期货
B. 售出看涨的股指期权
C. 购买看跌的股指期权
D. A、B、C均可
",D. A、B、C均可,以下是中国关于金融工程学考试的单项选择题，请选出其中的正确答案。
