input,output,instruction
"gold rate today: gold, silver lacklustre on low demand",No,Does the news headline talk about price staying constant? Please choose an answer from {Yes/No}.
"gold rate today: gold, silver lacklustre on low demand",Yes,Does the news headline talk about price going down? Please choose an answer from {Yes/No}.
"gold rate today: gold, silver lacklustre on low demand",Yes,Does the news headline talk about price in the past? Please choose an answer from {Yes/No}.
"gold rate today: gold, silver lacklustre on low demand",No,Does the news headline talk about price in the future? Please choose an answer from {Yes/No}.
"gold rate today: gold, silver lacklustre on low demand",No,Does the news headline talk about a general event (apart from prices) in the past? Please choose an answer from {Yes/No}.
"gold rate today: gold, silver lacklustre on low demand",No,Does the news headline talk about a general event (apart from prices) in the future? Please choose an answer from {Yes/No}.
"gold rate today: gold, silver lacklustre on low demand",Yes,Does the news headline compare gold with any other asset? Please choose an answer from {Yes/No}.
"gold closes modestly lower, at $1,188.60/oz",No,Does the news headline talk about price? Please choose an answer from {Yes/No}.
"gold closes modestly lower, at $1,188.60/oz",No,Does the news headline talk about price going up? Please choose an answer from {Yes/No}.
"gold closes modestly lower, at $1,188.60/oz",No,Does the news headline talk about price staying constant? Please choose an answer from {Yes/No}.
"gold closes modestly lower, at $1,188.60/oz",Yes,Does the news headline talk about price going down? Please choose an answer from {Yes/No}.
"gold closes modestly lower, at $1,188.60/oz",Yes,Does the news headline talk about price in the past? Please choose an answer from {Yes/No}.
"gold closes modestly lower, at $1,188.60/oz",No,Does the news headline talk about price in the future? Please choose an answer from {Yes/No}.
"gold closes modestly lower, at $1,188.60/oz",No,Does the news headline talk about a general event (apart from prices) in the past? Please choose an answer from {Yes/No}.
"gold closes modestly lower, at $1,188.60/oz",No,Does the news headline talk about a general event (apart from prices) in the future? Please choose an answer from {Yes/No}.
"gold closes modestly lower, at $1,188.60/oz",No,Does the news headline compare gold with any other asset? Please choose an answer from {Yes/No}.
"Akshaya Tritiya 2018 | Gold likely to test USD 1,500-1,550/oz in FY19: Himanshu Gupta",No,Does the news headline talk about price? Please choose an answer from {Yes/No}.
"Akshaya Tritiya 2018 | Gold likely to test USD 1,500-1,550/oz in FY19: Himanshu Gupta",No,Does the news headline talk about price going up? Please choose an answer from {Yes/No}.
"Akshaya Tritiya 2018 | Gold likely to test USD 1,500-1,550/oz in FY19: Himanshu Gupta",No,Does the news headline talk about price staying constant? Please choose an answer from {Yes/No}.
"Akshaya Tritiya 2018 | Gold likely to test USD 1,500-1,550/oz in FY19: Himanshu Gupta",No,Does the news headline talk about price going down? Please choose an answer from {Yes/No}.
"Akshaya Tritiya 2018 | Gold likely to test USD 1,500-1,550/oz in FY19: Himanshu Gupta",No,Does the news headline talk about price in the past? Please choose an answer from {Yes/No}.
"Akshaya Tritiya 2018 | Gold likely to test USD 1,500-1,550/oz in FY19: Himanshu Gupta",Yes,Does the news headline talk about price in the future? Please choose an answer from {Yes/No}.
"Akshaya Tritiya 2018 | Gold likely to test USD 1,500-1,550/oz in FY19: Himanshu Gupta",No,Does the news headline talk about a general event (apart from prices) in the past? Please choose an answer from {Yes/No}.
"Akshaya Tritiya 2018 | Gold likely to test USD 1,500-1,550/oz in FY19: Himanshu Gupta",No,Does the news headline talk about a general event (apart from prices) in the future? Please choose an answer from {Yes/No}.
"Akshaya Tritiya 2018 | Gold likely to test USD 1,500-1,550/oz in FY19: Himanshu Gupta",No,Does the news headline compare gold with any other asset? Please choose an answer from {Yes/No}.
"august gold settles at $1,214.70/oz, up $1.50, or 0.1%",No,Does the news headline talk about price? Please choose an answer from {Yes/No}.
"august gold settles at $1,214.70/oz, up $1.50, or 0.1%",Yes,Does the news headline talk about price going up? Please choose an answer from {Yes/No}.
"august gold settles at $1,214.70/oz, up $1.50, or 0.1%",No,Does the news headline talk about price staying constant? Please choose an answer from {Yes/No}.
"august gold settles at $1,214.70/oz, up $1.50, or 0.1%",No,Does the news headline talk about price going down? Please choose an answer from {Yes/No}.
"august gold settles at $1,214.70/oz, up $1.50, or 0.1%",Yes,Does the news headline talk about price in the past? Please choose an answer from {Yes/No}.
"august gold settles at $1,214.70/oz, up $1.50, or 0.1%",No,Does the news headline talk about price in the future? Please choose an answer from {Yes/No}.
"august gold settles at $1,214.70/oz, up $1.50, or 0.1%",No,Does the news headline talk about a general event (apart from prices) in the past? Please choose an answer from {Yes/No}.
"august gold settles at $1,214.70/oz, up $1.50, or 0.1%",No,Does the news headline talk about a general event (apart from prices) in the future? Please choose an answer from {Yes/No}.
"august gold settles at $1,214.70/oz, up $1.50, or 0.1%",No,Does the news headline compare gold with any other asset? Please choose an answer from {Yes/No}.
"June gold settles at $1,268.10/oz, up $11.70, or 0.9%, for the session",No,Does the news headline talk about price? Please choose an answer from {Yes/No}.
"June gold settles at $1,268.10/oz, up $11.70, or 0.9%, for the session",Yes,Does the news headline talk about price going up? Please choose an answer from {Yes/No}.
"June gold settles at $1,268.10/oz, up $11.70, or 0.9%, for the session",No,Does the news headline talk about price staying constant? Please choose an answer from {Yes/No}.
"June gold settles at $1,268.10/oz, up $11.70, or 0.9%, for the session",No,Does the news headline talk about price going down? Please choose an answer from {Yes/No}.
"June gold settles at $1,268.10/oz, up $11.70, or 0.9%, for the session",Yes,Does the news headline talk about price in the past? Please choose an answer from {Yes/No}.
"June gold settles at $1,268.10/oz, up $11.70, or 0.9%, for the session",No,Does the news headline talk about price in the future? Please choose an answer from {Yes/No}.
"June gold settles at $1,268.10/oz, up $11.70, or 0.9%, for the session",No,Does the news headline talk about a general event (apart from prices) in the past? Please choose an answer from {Yes/No}.
